file_path,sec,len,cnt
results/s2lll/ndim15seed2cnt1000dim15delta1.txt,36.247,1107,4764
results/s2lll/ndim15seed3cnt1000dim15delta0.98999995.txt,22.463,360,2934
results/s2lll/ndim15seed3cnt1000dim15delta1.txt,39.458,1198,5196
results/s2lll/ndim15seed4cnt1000dim15delta0.98999995.txt,21.775,312,2490
results/s2lll/ndim15seed4cnt1000dim15delta1.txt,35.218,1029,4419
results/s2lll/ndim20seed0cnt1000dim20delta0.98999995.txt,79.542,423,4370
results/s2lll/ndim20seed0cnt1000dim20delta1.txt,180.088,2044,9039
results/s2lll/ndim20seed1cnt1000dim20delta0.98999995.txt,117.74,446,4629
results/s2lll/ndim20seed1cnt1000dim20delta1.txt,197.51,2203,9665
results/s2lll/ndim20seed2cnt1000dim20delta0.98999995.txt,73.147,452,4580
results/s2lll/ndim20seed2cnt1000dim20delta1.txt,179.619,2249,9970
results/s2lll/ndim20seed3cnt1000dim20delta0.98999995.txt,59.556,396,4131
results/s2lll/ndim20seed3cnt1000dim20delta1.txt,124.463,1933,8612
results/s2lll/ndim20seed4cnt1000dim20delta0.98999995.txt,68.647,434,4357
results/s2lll/ndim20seed4cnt1000dim20delta1.txt,137.519,2011,8959
results/s2lll/ndim25seed0cnt1000dim25delta0.98999995.txt,188.209,494,6296
results/s2lll/ndim25seed0cnt1000dim25delta1.txt,462.967,3264,14838
results/s2lll/ndim25seed1cnt1000dim25delta0.98999995.txt,186.056,483,6243
results/s2lll/ndim25seed1cnt1000dim25delta1.txt,599.217,3319,15049
results/s2lll/ndim25seed2cnt1000dim25delta0.98999995.txt,216.099,484,6026
results/s2lll/ndim25seed2cnt1000dim25delta1.txt,443.531,3178,14434
results/s2lll/ndim25seed3cnt1000dim25delta0.98999995.txt,198.073,477,6108
results/s2lll/ndim25seed3cnt1000dim25delta1.txt,448.52,3235,14584
results/s2lll/ndim25seed4cnt1000dim25delta0.98999995.txt,220.615,480,5990
results/s2lll/ndim25seed4cnt1000dim25delta1.txt,497.471,3298,14973
results/s2lll/ndim30seed0cnt1000dim30delta0.98999995.txt,420.913,534,8011
results/s2lll/ndim30seed0cnt1000dim30delta1.txt,1124.748,4540,20528
results/s2lll/ndim30seed1cnt1000dim30delta0.98999995.txt,382.529,503,7583
results/s2lll/ndim30seed1cnt1000dim30delta1.txt,1044.78,4231,19435
results/s2lll/ndim30seed2cnt1000dim30delta0.98999995.txt,441.13,544,8145
results/s2lll/ndim30seed2cnt1000dim30delta1.txt,1240.853,4832,22161
results/s2lll/ndim30seed3cnt1000dim30delta0.98999995.txt,450.155,549,8188
results/s2lll/ndim30seed3cnt1000dim30delta1.txt,1193.919,4610,20957
results/s2lll/ndim30seed4cnt1000dim30delta0.98999995.txt,418.01,525,7979
results/s2lll/ndim30seed4cnt1000dim30delta1.txt,1199.125,4638,21055
results/s2lll/ndim35seed0cnt1000dim35delta0.98999995.txt,1053.333,582,10298
results/s2lll/ndim35seed0cnt1000dim35delta1.txt,3035.334,6624,30723
results/s2lll/ndim35seed1cnt1000dim35delta0.98999995.txt,1081.086,560,9529
results/s2lll/ndim35seed1cnt1000dim35delta1.txt,2720.709,5896,27220
results/s2lll/ndim35seed2cnt1000dim35delta0.98999995.txt,843.667,530,9270
results/s2lll/ndim35seed2cnt1000dim35delta1.txt,2536.409,5888,27244
results/s2lll/ndim35seed3cnt1000dim35delta0.98999995.txt,855.517,550,9679
results/s2lll/ndim35seed3cnt1000dim35delta1.txt,2682.692,6259,28834
results/s2lll/ndim35seed4cnt1000dim35delta0.98999995.txt,894.896,579,9851
results/s2lll/ndim35seed4cnt1000dim35delta1.txt,2680.404,6299,28965
results/s2lll/ndim40seed0cnt1000dim40delta0.98999995.txt,1579.953,572,11161
results/s2lll/ndim40seed0cnt1000dim40delta1.txt,5677,7513,34924
results/s2lll/ndim45seed0cnt1000dim45delta0.98999995.txt,2371.49,584,12658
results/s2lll/ndim45seed0cnt1000dim45delta1.txt,8138.621,8705,40677
results/s2lll/ndim45seed1cnt1000dim45delta0.98999995.txt,2589.642,598,12742
results/s2lll/ndim45seed1cnt1000dim45delta1.txt,9359.319,9346,43131
results/s2lll/ndim45seed2cnt1000dim45delta0.98999995.txt,2544.447,591,12837
results/s2lll/ndim45seed2cnt1000dim45delta1.txt,9236.419,9455,44038
results/s2lll/ndim45seed3cnt1000dim45delta0.98999995.txt,2650.588,615,13344
results/s2lll/ndim45seed3cnt1000dim45delta1.txt,9341.175,9507,43938
results/s2lll/ndim45seed4cnt1000dim45delta0.98999995.txt,2439.476,559,12413
results/s2lll/ndim45seed4cnt1000dim45delta1.txt,8727.085,8685,39694
results/s2lll/svpchallengedim40seed0dim10delta0.98999995.txt,10.308,484,1778
results/s2lll/svpchallengedim40seed0dim10delta1.txt,14.063,720,2354
results/s2lll/svpchallengedim40seed0dim15delta0.98999995.txt,62.791,710,3810
results/s2lll/svpchallengedim40seed0dim15delta1.txt,119.268,1598,6180
results/s2lll/svpchallengedim40seed0dim20delta0.98999995.txt,244.172,903,6258
results/s2lll/svpchallengedim40seed0dim20delta1.txt,545.959,2830,11752
results/s2lll/svpchallengedim40seed0dim25delta0.98999995.txt,669.112,1077,8990
results/s2lll/svpchallengedim40seed0dim25delta1.txt,1815.966,4591,19772
results/s2lll/svpchallengedim40seed0dim30delta0.98999995.txt,1343.232,1218,11643
results/s2lll/svpchallengedim40seed0dim30delta1.txt,4369.567,6439,28184
results/s2lll/svpchallengedim40seed0dim35delta0.98999995.txt,2655.674,1340,14354
results/s2lll/svpchallengedim40seed0dim35delta1.txt,9080.727,8569,38060
results/s2lll/svpchallengedim40seed0dim40delta0.98999995.txt,5346.844,1449,17163
results/s2lll/svpchallengedim40seed0dim40delta1.txt,17622.746,11010,49407
results/s2lll/svpchallengedim40seed1dim10delta0.98999995.txt,9.144,485,1811
results/s2lll/svpchallengedim40seed1dim10delta1.txt,14.487,778,2487
results/s2lll/svpchallengedim40seed1dim15delta0.98999995.txt,57.084,696,3669
results/s2lll/svpchallengedim40seed1dim15delta1.txt,117.718,1564,5965
results/s2lll/svpchallengedim40seed1dim20delta0.98999995.txt,225.085,889,6076
results/s2lll/svpchallengedim40seed1dim20delta1.txt,512.816,2841,11698
results/s2lll/svpchallengedim40seed1dim25delta0.98999995.txt,608.349,1061,8738
results/s2lll/svpchallengedim40seed1dim25delta1.txt,1704.469,4476,19126
results/s2lll/svpchallengedim40seed1dim30delta0.98999995.txt,1332.619,1212,11672
results/s2lll/svpchallengedim40seed1dim30delta1.txt,4030.489,6512,28438
results/s2lll/svpchallengedim40seed1dim35delta0.98999995.txt,2737.809,1333,14483
results/s2lll/svpchallengedim40seed1dim35delta1.txt,8966.206,8548,37818
results/s2lll/svpchallengedim40seed1dim40delta0.98999995.txt,5013.405,1447,17501
results/s2lll/svpchallengedim40seed1dim40delta1.txt,17729.45,10923,48817
results/s2lll/svpchallengedim40seed2dim10delta0.98999995.txt,9.756,488,1939
results/s2lll/svpchallengedim40seed2dim10delta1.txt,14.09,748,2560
results/s2lll/svpchallengedim40seed2dim15delta0.98999995.txt,56.995,686,3735
results/s2lll/svpchallengedim40seed2dim15delta1.txt,108.284,1539,6024
results/s2lll/svpchallengedim40seed2dim20delta0.98999995.txt,221.743,885,6213
results/s2lll/svpchallengedim40seed2dim20delta1.txt,513.63,2831,11886
results/s2lll/svpchallengedim40seed2dim25delta0.98999995.txt,623.132,1040,8655
results/s2lll/svpchallengedim40seed2dim25delta1.txt,1544.207,4215,18183
results/s2lll/svpchallengedim40seed2dim30delta0.98999995.txt,1323.096,1183,11365
results/s2lll/svpchallengedim40seed2dim30delta1.txt,3936.738,6194,27145
results/s2lll/svpchallengedim40seed2dim35delta0.98999995.txt,2664.679,1316,14447
results/s2lll/svpchallengedim40seed2dim35delta1.txt,8670.146,8274,36710
results/s2lll/svpchallengedim40seed2dim40delta0.98999995.txt,4977.255,1421,17287
results/s2lll/svpchallengedim40seed2dim40delta1.txt,17492.424,10471,46865
results/s2lll/svpchallengedim40seed3dim10delta0.98999995.txt,9.724,480,1870
results/s2lll/svpchallengedim40seed3dim10delta1.txt,14.824,760,2573
results/s2lll/svpchallengedim40seed3dim15delta0.98999995.txt,62.768,696,3894
results/s2lll/svpchallengedim40seed3dim15delta1.txt,121.256,1633,6424
results/s2lll/svpchallengedim40seed3dim20delta0.98999995.txt,250.549,871,6063
results/s2lll/svpchallengedim40seed3dim20delta1.txt,574.507,2836,11917
results/s2lll/svpchallengedim40seed3dim25delta0.98999995.txt,709.216,1046,8886
results/s2lll/svpchallengedim40seed3dim25delta1.txt,1944.027,4366,18935
results/s2lll/svpchallengedim40seed3dim30delta0.98999995.txt,1347.325,1184,11598
results/s2lll/svpchallengedim40seed3dim30delta1.txt,3990.999,6284,27748
results/s2lll/svpchallengedim40seed3dim35delta0.98999995.txt,3379.01,1314,14519
results/s2lll/svpchallengedim40seed3dim35delta1.txt,11565.066,8513,37738
results/s2lll/svpchallengedim40seed3dim40delta0.98999995.txt,4696.228,1419,17200
results/s2lll/svpchallengedim40seed3dim40delta1.txt,18496.412,10825,48504
results/s2lll/svpchallengedim40seed4dim10delta0.98999995.txt,9.86,482,1854
results/s2lll/svpchallengedim40seed4dim10delta1.txt,15.374,762,2522
results/s2lll/svpchallengedim40seed4dim15delta0.98999995.txt,66.042,704,3853
results/s2lll/svpchallengedim40seed4dim15delta1.txt,122.547,1588,6205
results/s2lll/svpchallengedim40seed4dim20delta0.98999995.txt,234.507,892,6176
results/s2lll/svpchallengedim40seed4dim20delta1.txt,546.045,2903,12112
results/s2lll/svpchallengedim40seed4dim25delta0.98999995.txt,686.841,1072,8945
results/s2lll/svpchallengedim40seed4dim25delta1.txt,1710.168,4535,19592
results/s2lll/svpchallengedim40seed4dim30delta0.98999995.txt,1404.61,1226,11883
results/s2lll/svpchallengedim40seed4dim30delta1.txt,4107.316,6398,28163
results/s2lll/svpchallengedim40seed4dim35delta0.98999995.txt,2800.732,1353,14797
results/s2lll/svpchallengedim40seed4dim35delta1.txt,9168.56,8593,38384
results/s2lll/svpchallengedim40seed4dim40delta0.98999995.txt,5495.604,1465,17761
results/s2lll/svpchallengedim40seed4dim40delta1.txt,16867.914,10940,49266
